Programme,p2_mu,p2_sigma,p3_mu,p3_sigma,N_3_max,eNPV,p_3eSS,assurance,N2,upto_p2_cost,p3_cost,total_cost
AC,23,41,23,57.982756057296896,433,288128.443577386,433,0.6035305149147884,164.0,142220.0,211628,370848.0
AC,23,41,23,57.982756057296896,429,289529.9031974991,429,0.6032900645433019,164.0,142220.0,209964,369184.0
AC,23,41,23,57.982756057296896,425,290927.62557783385,425,0.6030461913814109,164.0,142220.0,208300,367520.0
AC,23,41,23,57.982756057296896,421,292321.5212854026,421,0.6027988135209722,164.0,142220.0,206636,365856.0
AC,23,41,23,57.982756057296896,417,293711.4978784026,417,0.602547846298187,164.0,142220.0,204972,364192.0
AC,23,41,23,57.982756057296896,413,295097.4597760227,413,0.6022932021743633,164.0,142220.0,203308,362528.0
AC,23,41,23,57.982756057296896,409,296479.30812121194,409,0.6020347906102298,164.0,142220.0,201644,360864.0
AC,23,41,23,57.982756057296896,405,297856.9406359502,405,0.6017725179333847,164.0,142220.0,199980,359200.0
AC,23,41,23,57.982756057296896,401,299230.2514685341,401,0.601506287198431,164.0,142220.0,198316,357536.0
AC,23,41,23,57.982756057296896,397,300599.1310323494,397,0.601235998039314,164.0,142220.0,196652,355872.0
AC,23,41,23,57.982756057296896,393,301963.4658355643,393,0.6009615465133445,164.0,142220.0,194988,354208.0
AC,23,41,23,57.982756057296896,389,303323.13830113306,389,0.6006828249363472,164.0,142220.0,193324,352544.0
AC,23,41,23,57.982756057296896,385,304678.02657645533,385,0.6003997217083347,164.0,142220.0,191660,350880.0
AC,23,41,23,57.982756057296896,381,306028.0043319806,381,0.600112121129058,164.0,142220.0,189996,349216.0
AC,23,41,23,57.982756057296896,377,307372.94054799655,377,0.5998199032027339,164.0,142220.0,188332,347552.0
AC,23,41,23,57.982756057296896,373,308712.69928877754,373,0.5995229434311968,164.0,142220.0,186668,345888.0
AC,23,41,23,57.982756057296896,369,310047.13946320233,369,0.5992211125946576,164.0,142220.0,185004,344224.0
AC,23,41,23,57.982756057296896,365,311376.11457087833,365,0.5989142765191889,164.0,142220.0,183340,342560.0
AC,23,41,23,57.982756057296896,361,312699.47243273456,361,0.5986022958299863,164.0,142220.0,181676,340896.0
AC,23,41,23,57.982756057296896,357,314017.0549049503,357,0.5982850256893661,164.0,142220.0,180012,339232.0
AC,23,41,23,57.982756057296896,353,315328.69757500396,353,0.5979623155183894,164.0,142220.0,178348,337568.0
AH,26,45,26,63.63961030678928,377,338631.5262597962,377,0.604391111422503,140.0,139400.0,199880,357280.0
AH,26,45,26,63.63961030678928,373,340050.4901623627,373,0.604094925516414,140.0,139400.0,198120,355520.0
AH,26,45,26,63.63961030678928,369,341463.8563127761,369,0.6037938780273254,140.0,139400.0,196360,353760.0
AH,26,45,26,63.63961030678928,365,342871.47047120647,365,0.6034878349997289,140.0,139400.0,194600,352000.0
AH,26,45,26,63.63961030678928,361,344273.1724068427,361,0.6031766572750185,140.0,139400.0,192840,350240.0
AH,26,45,26,63.63961030678928,357,345668.79559668875,357,0.6028602002298978,140.0,139400.0,191080,348480.0
AH,26,45,26,63.63961030678928,353,347058.16690553306,353,0.6025383134984384,140.0,139400.0,189320,346720.0
AH,26,45,26,63.63961030678928,349,348441.10624569515,349,0.6022108406765728,140.0,139400.0,187560,344960.0
AH,26,45,26,63.63961030678928,345,349817.4262150215,345,0.6018776190076981,140.0,139400.0,185800,343200.0
AH,26,45,26,63.63961030678928,341,351186.93171147467,341,0.6015384790479513,140.0,139400.0,184040,341440.0
AH,26,45,26,63.63961030678928,337,352549.41952251736,337,0.6011932443095943,140.0,139400.0,182280,339680.0
AH,26,45,26,63.63961030678928,333,353904.6778873254,333,0.6008417308808006,140.0,139400.0,180520,337920.0
AH,26,45,26,63.63961030678928,329,355252.48602969036,329,0.6004837470199867,140.0,139400.0,178760,336160.0
AH,26,45,26,63.63961030678928,325,356592.61365927977,325,0.6001190927226626,140.0,139400.0,177000,334400.0
AH,26,45,26,63.63961030678928,321,357924.8204386985,321,0.5997475592585803,140.0,139400.0,175240,332640.0
AH,26,45,26,63.63961030678928,317,359248.85541356285,317,0.5993689286767602,140.0,139400.0,173480,330880.0
AH,26,45,26,63.63961030678928,313,360564.4564025317,313,0.59898297327574,140.0,139400.0,171720,329120.0
AH,26,45,26,63.63961030678928,309,361871.3493439421,309,0.5985894550361354,140.0,139400.0,169960,327360.0
AH,26,45,26,63.63961030678928,305,363169.2475953731,305,0.598188125012319,140.0,139400.0,168200,325600.0
