Programme,p2_mu,p2_sigma,p3_mu,p3_sigma,N_3_max,eNPV,p_3eSS,assurance,N2,upto_p2_cost,p3_cost,total_cost
AA,21,39,21,55.154328932550705,222,321311.238344179,222,0.5767120970872219,168.0,140620.0,123352,280972.0
AA,21,39,21,55.154328932550705,224,320821.19324231276,224,0.5770395336052199,168.0,140620.0,124184,281804.0
AA,21,39,21,55.154328932550705,226,320326.557080411,226,0.5773625739858321,168.0,140620.0,125016,282636.0
AA,21,39,21,55.154328932550705,228,319827.43109668826,228,0.5776813151690018,168.0,140620.0,125848,283468.0
AA,21,39,21,55.154328932550705,230,319323.91344126477,230,0.5779958511376893,168.0,140620.0,126680,284300.0
AA,21,39,21,55.154328932550705,232,318816.0992959656,232,0.5783062730325848,168.0,140620.0,127512,285132.0
AA,21,39,21,55.154328932550705,234,318304.0809884969,234,0.5786126692614364,168.0,140620.0,128344,285964.0
AA,21,39,21,55.154328932550705,236,317787.9481013062,236,0.5789151256032897,168.0,140620.0,129176,286796.0
AA,21,39,21,55.154328932550705,238,317267.7875754194,238,0.5792137253079152,168.0,140620.0,130008,287628.0
AA,21,39,21,55.154328932550705,240,316743.6838095223,240,0.5795085491906832,168.0,140620.0,130840,288460.0
AA,21,39,21,55.154328932550705,242,316215.71875454613,242,0.5797996757231341,168.0,140620.0,131672,289292.0
AA,21,39,21,55.154328932550705,244,315683.9720039908,244,0.5800871811194664,168.0,140620.0,132504,290124.0
AA,21,39,21,55.154328932550705,246,315148.52088021557,246,0.5803711394191639,168.0,140620.0,133336,290956.0
AA,21,39,21,55.154328932550705,248,314609.44051690435,248,0.5806516225659591,168.0,140620.0,134168,291788.0
AA,21,39,21,55.154328932550705,250,314066.80393790733,250,0.5809287004833287,168.0,140620.0,135000,292620.0
AA,21,39,21,55.154328932550705,252,313520.6821326426,252,0.5812024411466925,168.0,140620.0,135832,293452.0
AA,21,39,21,55.154328932550705,254,312971.1441282353,254,0.5814729106524911,168.0,140620.0,136664,294284.0
AA,21,39,21,55.154328932550705,256,312418.25705856015,256,0.581740173284296,168.0,140620.0,137496,295116.0
AA,21,39,21,55.154328932550705,258,311862.0862303417,258,0.5820042915761038,168.0,140620.0,138328,295948.0
