Programme,p2_mu,p2_sigma,p3_mu,p3_sigma,N_3_max,eNPV,p_3eSS,assurance,N2,upto_p2_cost,p3_cost,total_cost
AA,21,39,25.2,44.123463146040564,251,381423.70414541056,251,0.6367871542357115,168.0,140620.0,135416,293036.0
AA,21,39,25.2,44.123463146040564,253,380940.508514181,253,0.6371164758245464,168.0,140620.0,136248,293868.0
AA,21,39,25.2,44.123463146040564,255,380453.1027369014,255,0.6374418224288039,168.0,140620.0,137080,294700.0
AA,21,39,25.2,44.123463146040564,75,380097.0310622505,75,0.5664081288172935,168.0,140620.0,62200,219820.0
AA,21,39,25.2,44.123463146040564,257,379961.5699888355,257,0.6377632725779188,168.0,140620.0,137912,295532.0
AA,21,39,25.2,44.123463146040564,259,379465.9911757894,259,0.6380809026586312,168.0,140620.0,138744,296364.0
AA,21,39,25.2,44.123463146040564,261,378966.4450128132,261,0.6383947869892916,168.0,140620.0,139576,297196.0
AA,21,39,25.2,44.123463146040564,73,378668.8002809719,73,0.5642741452475115,168.0,140620.0,61368,218988.0
AA,21,39,25.2,44.123463146040564,263,378463.00809960184,263,0.6387049978910506,168.0,140620.0,140408,298028.0
AA,21,39,25.2,44.123463146040564,265,377955.7549927556,265,0.6390116057560828,168.0,140620.0,141240,298860.0
AA,21,39,25.2,44.123463146040564,267,377444.7582750559,267,0.6393146791129936,168.0,140620.0,142072,299692.0
AA,21,39,25.2,44.123463146040564,71,377145.7549625811,71,0.5620506430913754,168.0,140620.0,60536,218156.0
AA,21,39,25.2,44.123463146040564,269,376930.08862189774,269,0.6396142846895403,168.0,140620.0,142904,300524.0
AA,21,39,25.2,44.123463146040564,271,376411.8148650193,271,0.639910487472803,168.0,140620.0,143736,301356.0
AA,21,39,25.2,44.123463146040564,273,375890.0040536516,273,0.640203350766918,168.0,140620.0,144568,302188.0
AA,21,39,25.2,44.123463146040564,69,375521.21395455336,69,0.5597313143781095,168.0,140620.0,59704,217324.0
AA,21,39,25.2,44.123463146040564,275,375364.72151321766,275,0.6404929362484983,168.0,140620.0,145400,303020.0
AA,21,39,25.2,44.123463146040564,277,374836.03090168943,277,0.6407793040198431,168.0,140620.0,146232,303852.0
AA,21,39,25.2,44.123463146040564,279,374303.9942637177,279,0.6410625126600433,168.0,140620.0,147064,304684.0
AA,21,39,25.2,44.123463146040564,67,373787.82623226417,67,0.5573092186811432,168.0,140620.0,58872,216492.0
AA,21,39,25.2,44.123463146040564,281,373768.6720826323,281,0.6413426192740788,168.0,140620.0,147896,305516.0
AA,21,39,25.2,44.123463146040564,283,373230.1233304166,283,0.6416196795399998,168.0,140620.0,148728,306348.0
AA,21,39,25.2,44.123463146040564,285,372688.40551574447,285,0.6418937477542817,168.0,140620.0,149560,307180.0
AA,21,39,25.2,44.123463146040564,287,372143.5747301682,287,0.6421648768754331,168.0,140620.0,150392,308012.0
AA,21,39,25.2,44.123463146040564,65,371937.48278218636,65,0.5547766999231514,168.0,140620.0,58040,215660.0
AA,21,39,25.2,44.123463146040564,289,371595.6856925433,289,0.6424331185659389,168.0,140620.0,151224,308844.0
AA,21,39,25.2,44.123463146040564,291,371044.79179176677,291,0.6426985232326115,168.0,140620.0,152056,309676.0
AA,21,39,25.2,44.123463146040564,63,369961.21399295586,63,0.5521252894984339,168.0,140620.0,57208,214828.0
AA,21,39,25.2,44.123463146040564,61,367849.0696677066,61,0.5493455929872684,168.0,140620.0,56376,213996.0
AA,21,39,25.2,44.123463146040564,59,365589.97809027054,59,0.5464271570940944,168.0,140620.0,55544,213164.0
