Programme,p2_mu,p2_sigma,p3_mu,p3_sigma,N_3_max,eNPV,p_3eSS,assurance,N2,upto_p2_cost,p3_cost,total_cost
AF,24,43,20.4,66.8923015002474,129,291904.6690457725,129,0.5327680552208122,160.0,140800.0,86696,244496.0
AF,24,43,20.4,66.8923015002474,131,291736.09783934336,131,0.5334428827851695,160.0,140800.0,87544,245344.0
AC,23,41,19.55,63.78103166302659,170,291673.7544879884,170,0.5447293316263275,164.0,142220.0,102220,261440.0
AB,25,44,21.25,68.44793641885781,210,291671.6645425862,210,0.55396358356832,148.0,139260.0,123720,280980.0
AF,24,43,20.4,66.8923015002474,133,291552.1514905358,133,0.5341024393307223,160.0,140800.0,88392,246192.0
AH,26,45,22.099999999999998,70.00357133746822,223,291494.9427351103,223,0.5580636588674063,140.0,139400.0,132120,289520.0
AI,23,42,19.55,65.33666658163699,115,291475.5298516215,115,0.5252903105815309,172.0,145560.0,79340,241900.0
AI,23,42,19.55,65.33666658163699,113,291473.3576428592,113,0.5244687832446073,172.0,145560.0,78508,241068.0
AI,23,42,19.55,65.33666658163699,117,291456.2884339831,117,0.5260907488923685,172.0,145560.0,80172,242732.0
AI,23,42,19.55,65.33666658163699,119,291416.529114519,119,0.5268709803237763,172.0,145560.0,81004,243564.0
AI,23,42,19.55,65.33666658163699,121,291357.09618844534,121,0.5276318363726481,172.0,145560.0,81836,244396.0
AF,24,43,20.4,66.8923015002474,135,291353.3982080334,135,0.5347472892181302,160.0,140800.0,89240,247040.0
AC,23,41,19.55,63.78103166302659,172,291295.69932984316,172,0.5451763953058913,164.0,142220.0,103052,262272.0
AI,23,42,19.55,65.33666658163699,123,291278.7862491588,123,0.5283741015571505,172.0,145560.0,82668,245228.0
AI,23,42,19.55,65.33666658163699,125,291182.35159129056,125,0.5290985167681912,172.0,145560.0,83500,246060.0
AB,25,44,21.25,68.44793641885781,212,291144.3250766408,212,0.5542892574245898,148.0,139260.0,124584,281844.0
AF,24,43,20.4,66.8923015002474,137,291140.37731789274,137,0.5353779681210247,160.0,140800.0,90088,247888.0
AI,23,42,19.55,65.33666658163699,127,291068.5033221027,127,0.5298057823336512,172.0,145560.0,84332,246892.0
AI,23,42,19.55,65.33666658163699,129,290937.91421028157,129,0.530496560823994,172.0,145560.0,85164,247724.0
AH,26,45,22.099999999999998,70.00357133746822,225,290924.6253328066,225,0.5583611083662857,140.0,139400.0,133000,290400.0
AF,24,43,20.4,66.8923015002474,139,290913.6011204086,139,0.5359949848702991,160.0,140800.0,90936,248736.0
AC,23,41,19.55,63.78103166302659,174,290909.7729971488,174,0.5456157071267886,164.0,142220.0,103884,263104.0
AI,23,42,19.55,65.33666658163699,131,290791.2212978926,131,0.531171479624628,172.0,145560.0,85996,248556.0
AF,24,43,20.4,66.8923015002474,141,290673.5566033354,141,0.5365988231557284,160.0,140800.0,91784,249584.0
AI,23,42,19.55,65.33666658163699,133,290629.0282984021,133,0.5318311332975761,172.0,145560.0,86828,249388.0
AB,25,44,21.25,68.44793641885781,214,290612.2325467501,214,0.5546103333297856,148.0,139260.0,125448,282708.0
AC,23,41,19.55,63.78103166302659,176,290516.1992929062,176,0.5460474874994833,164.0,142220.0,104716,263936.0
AI,23,42,19.55,65.33666658163699,135,290451.90780113847,135,0.532476085752522,172.0,145560.0,87660,250220.0
AF,24,43,20.4,66.8923015002474,143,290420.7070244005,143,0.5371899430977649,160.0,140800.0,92632,250432.0
AH,26,45,22.099999999999998,70.00357133746822,227,290350.1837130347,227,0.5586545965627595,140.0,139400.0,133880,291280.0
AI,23,42,19.55,65.33666658163699,137,290260.4033003772,137,0.5331068722451359,172.0,145560.0,88492,251052.0
AF,24,43,20.4,66.8923015002474,145,290155.4933747195,145,0.5377687827010432,160.0,140800.0,93480,251280.0
AC,23,41,19.55,63.78103166302659,178,290115.19323506753,178,0.546471948182559,164.0,142220.0,105548,264768.0
AB,25,44,21.25,68.44793641885781,216,290075.49726954394,216,0.554926918000432,148.0,139260.0,126312,283572.0
AI,23,42,19.55,65.33666658163699,139,290055.03106528136,139,0.5337240012186699,172.0,145560.0,89324,251884.0
AF,24,43,20.4,66.8923015002474,147,289878.335733554,147,0.5383357591999632,160.0,140800.0,94328,252128.0
AI,23,42,19.55,65.33666658163699,141,289836.2818652275,141,0.5343279560031305,172.0,145560.0,90156,252716.0
AH,26,45,22.099999999999998,70.00357133746822,229,289771.7082247081,229,0.5589442102367738,140.0,139400.0,134760,292160.0
AC,23,41,19.55,63.78103166302659,180,289706.9614942095,180,0.5468892927137586,164.0,142220.0,106380,265600.0
AI,23,42,19.55,65.33666658163699,143,289604.6225635366,143,0.5349191963848504,172.0,145560.0,90988,253548.0
AF,24,43,20.4,66.8923015002474,149,289589.63452380744,149,0.5388912703056835,160.0,140800.0,95176,252976.0
AB,25,44,21.25,68.44793641885781,218,289534.2260191244,218,0.5552391147261342,148.0,139260.0,127176,284436.0
AI,23,42,19.55,65.33666658163699,145,289360.4975912961,145,0.5354981600579698,172.0,145560.0,91820,254380.0
AC,23,41,19.55,63.78103166302659,182,289291.7028048809,182,0.547299716815096,164.0,142220.0,107212,266432.0
AF,24,43,20.4,66.8923015002474,151,289289.7716767347,151,0.539435695362943,160.0,140800.0,96024,253824.0
AH,26,45,22.099999999999998,70.00357133746822,231,289189.28647718055,231,0.5592300335369326,140.0,139400.0,135640,293040.0
AI,23,42,19.55,65.33666658163699,147,289104.33031178196,147,0.5360652639681758,172.0,145560.0,92652,255212.0
AB,25,44,21.25,68.44793641885781,220,288988.5221718064,220,0.5555470235095944,148.0,139260.0,128040,285300.0
AF,24,43,20.4,66.8923015002474,153,288979.11171351,153,0.5399693964243052,160.0,140800.0,96872,254672.0
AC,23,41,19.55,63.78103166302659,184,288869.6083524757,184,0.5477034087738649,164.0,142220.0,108044,267264.0
AI,23,42,19.55,65.33666658163699,149,288836.5242849387,149,0.5366209055580143,172.0,145560.0,93484,256044.0
AF,24,43,20.4,66.8923015002474,155,288658.00275057624,155,0.5404927192486977,160.0,140800.0,97720,255520.0
AH,26,45,22.099999999999998,70.00357133746822,233,288603.0034460096,233,0.5595121480820845,140.0,139400.0,136520,293920.0
AI,23,42,19.55,65.33666658163699,151,288557.46444044565,151,0.5371654639221749,172.0,145560.0,94316,256876.0
AC,23,41,19.55,63.78103166302659,186,288440.8621373341,186,0.5481005498012201,164.0,142220.0,108876,268096.0
AB,25,44,21.25,68.44793641885781,222,288438.48584370606,222,0.5558507411997101,148.0,139260.0,128904,286164.0
AF,24,43,20.4,66.8923015002474,157,288326.77743503253,157,0.5410059942304662,160.0,140800.0,98568,256368.0
AI,23,42,19.55,65.33666658163699,153,288267.5181670721,153,0.537699300880332,172.0,145560.0,95148,257708.0
AH,26,45,22.099999999999998,70.00357133746822,235,288012.9415737778,235,0.5597906330581607,140.0,139400.0,137400,294800.0
AC,23,41,19.55,63.78103166302659,188,288005.6413176325,188,0.5484913143698708,164.0,142220.0,109708,268928.0
AF,24,43,20.4,66.8923015002474,159,287985.7538157356,159,0.5415095372645764,160.0,140800.0,99416,257216.0
AI,23,42,19.55,65.33666658163699,155,287967.03632528055,155,0.5382227619743998,172.0,145560.0,95980,258540.0
AB,25,44,21.25,68.44793641885781,224,287884.21402159124,224,0.5561503616181549,148.0,139260.0,129768,287028.0
AI,23,42,19.55,65.33666658163699,157,287656.354189386,157,0.538736177396408,172.0,145560.0,96812,259372.0
AF,24,43,20.4,66.8923015002474,161,287635.23615526967,161,0.5420036505530847,160.0,140800.0,100264,258064.0
AC,23,41,19.55,63.78103166302659,190,287564.1165325132,190,0.5488758705323106,164.0,142220.0,110540,269760.0
AH,26,45,22.099999999999998,70.00357133746822,237,287419.1808662447,237,0.5600655653105288,140.0,139400.0,138280,295680.0
AI,23,42,19.55,65.33666658163699,159,287335.79232497874,159,0.5392398628526258,172.0,145560.0,97644,260204.0
AB,25,44,21.25,68.44793641885781,226,287325.80068738014,226,0.5564459756798137,148.0,139260.0,130632,287892.0
AF,24,43,20.4,66.8923015002474,163,287275.51568746404,163,0.542488623357526,160.0,140800.0,101112,258912.0
AC,23,41,19.55,63.78103166302659,192,287116.45220677834,192,0.5492543802208943,164.0,142220.0,111372,270592.0
AI,23,42,19.55,65.33666658163699,161,287005.6574068029,161,0.5397341203690417,172.0,145560.0,98476,261036.0
AF,24,43,20.4,66.8923015002474,165,286906.8713247167,165,0.5429647327014472,160.0,140800.0,101960,259760.0
AH,26,45,22.099999999999998,70.00357133746822,239,286821.798984078,239,0.5603370194321006,140.0,139400.0,139160,296560.0
