,Sensitivity,theta,zeta
121,0.5,22.160804020100503,1.4931401049370707
122,0.5,22.26130653266332,1.5119188738647147
123,0.5,22.36180904522613,1.530220800718429
124,0.5,22.462311557788944,1.548041597173186
125,0.5,22.56281407035176,1.5653783795052791
126,0.5,22.663316582914575,1.5822296066875519
127,0.5,22.763819095477388,1.598595013788405
128,0.5,22.8643216080402,1.6144755416161753
129,0.5,22.964824120603016,1.6298732635140376
130,0.5,23.06532663316583,1.644791310164169
131,0.5,23.165829145728644,1.659233793205513
132,0.5,23.266331658291456,1.6732057284089075
133,0.5,23.366834170854272,1.6867129590884236
134,0.5,23.467336683417088,1.699762080360144
135,0.5,23.5678391959799,1.7123603647907564
136,0.5,23.668341708542712,1.7245156899096177
137,0.5,23.768844221105528,1.736236467990469
138,0.5,23.869346733668344,1.7475315784437682
139,0.5,23.969849246231156,1.758410303098401
140,0.5,24.07035175879397,1.768882264592971
141,0.5,24.170854271356784,1.7789573680424267
142,0.5,24.2713567839196,1.7886457460957785
143,0.5,24.371859296482413,1.7979577074552526
144,0.5,24.472361809045225,1.8069036888865198
145,0.5,24.57286432160804,1.8154942107136158
146,0.5,24.673366834170857,1.8237398357606767
147,0.5,24.77386934673367,1.831651131675553
148,0.5,24.87437185929648,1.839238636547457
149,0.5,24.974874371859297,1.8465128277118041
150,0.5,25.075376884422113,1.8534840936200487
151,0.5,25.175879396984925,1.860162708640279
152,0.5,25.276381909547737,1.8665588106453068
153,0.5,25.376884422110553,1.8726823812386528
154,0.5,25.47738693467337,1.8785432284649144
155,0.5,25.57788944723618,1.884150971849155
156,0.5,25.678391959798994,1.8895150296099508
157,0.5,25.77889447236181,1.8946446078922667
158,0.5,25.879396984924625,1.8995486918691782
159,0.5,25.979899497487438,1.9042360385653998
160,0.5,26.080402010050253,1.9087151712603698
161,0.5,26.180904522613066,1.9129943753341543
162,0.5,26.28140703517588,1.9170816954254535
163,0.5,26.381909547738694,1.920984933777398
164,0.5,26.48241206030151,1.9247116496534902
165,0.5,26.582914572864322,1.9282691597128307
166,0.5,26.683417085427138,1.9316645392406477
167,0.5,26.78391959798995,1.9349046241369317
168,0.5,26.884422110552766,1.9379960135727268
169,0.5,26.984924623115578,1.9409450732301772
170,0.5,27.085427135678394,1.9437579390488056
171,0.5,27.185929648241206,1.9464405214066338
172,0.5,27.286432160804022,1.9489985096706415
173,0.5,27.386934673366834,1.9514373770566438
174,0.5,27.48743718592965,1.9537623857440143
175,0.5,27.587939698492463,1.9559785921956554
176,0.5,27.68844221105528,1.9580908526383753
177,0.5,27.78894472361809,1.9601038286632124
178,0.5,27.889447236180906,1.9620219929094023
179,0.5,27.98994974874372,1.963849634799499
180,0.5,28.090452261306535,1.9655908662967232
181,0.5,28.190954773869347,1.967249627658899
182,0.5,28.291457286432163,1.9688296931663714
183,0.5,28.391959798994975,1.9703346768040741
184,0.5,28.49246231155779,1.9717680378804763
185,0.5,28.592964824120603,1.9731330865684498
186,0.5,28.69346733668342,1.974432989355253
187,0.5,28.79396984924623,1.9756707743907138
188,0.5,28.894472361809047,1.976849336724484
189,0.5,28.99497487437186,1.9779714434247841
190,0.5,29.095477386934675,1.979039738572498
191,0.5,29.195979899497488,1.9800567481257463
192,0.5,29.296482412060303,1.9810248846512089
193,0.5,29.396984924623116,1.9819464519195
194,0.5,29.49748743718593,1.9828236493627809
195,0.5,29.597989949748744,1.9836585763936203
196,0.5,29.69849246231156,1.9844532365848135
197,0.5,29.798994974874372,1.9852095417104831
198,0.5,29.899497487437188,1.985929315649338
199,0.5,30.0,1.9866142981514305
200,1.0,10.0,9.079573740486879e-05
201,1.0,10.100502512562814,0.00010039476379338062
202,1.0,10.201005025125628,0.00011100855360330367
203,1.0,10.301507537688442,0.00012274437025799136
204,1.0,10.402010050251256,0.00013572081244279157
205,1.0,10.50251256281407,0.00015006901135852663
206,1.0,10.603015075376884,0.0001659339542929739
207,1.0,10.703517587939698,0.0001834759478069058
208,1.0,10.804020100502512,0.000202872235224011
209,1.0,10.904522613065327,0.00022431878465113965
210,1.0,11.00502512562814,0.00024803226545140383
211,1.0,11.105527638190955,0.00027425223296375436
212,1.0,11.206030150753769,0.00030324354332627007
213,1.0,11.306532663316583,0.000335299022535737
214,1.0,11.407035175879397,0.00037074241638409346
215,1.0,11.507537688442211,0.0004099316506758362
216,1.0,11.608040201005025,0.0004532624341743858
217,1.0,11.708542713567839,0.000501172240076734
218,1.0,11.809045226130653,0.0005541447055037537
219,1.0,11.909547738693467,0.0006127144925500447
220,1.0,12.010050251256281,0.0006774726588963184
221,1.0,12.110552763819095,0.0007490725908858584
222,1.0,12.21105527638191,0.0008282365573438967
223,1.0,12.311557788944723,0.0009157629483168056
224,1.0,12.412060301507537,0.0010125342693713328
225,1.0,12.512562814070352,0.0011195259691696123
226,1.0,12.613065326633166,0.001237816185772418
227,1.0,12.71356783919598,0.001368596505571905
228,1.0,12.814070351758794,0.0015131838379679081
229,1.0,12.914572864321608,0.0016730335189311786
230,1.0,13.015075376884422,0.001849753767494567
231,1.0,13.115577889447236,0.0020451216310289097
232,1.0,13.21608040201005,0.0022611005679402654
233,1.0,13.316582914572864,0.0024998598302090297
234,1.0,13.417085427135678,0.0027637958230101226
235,1.0,13.517587939698492,0.0030555556345247038
236,1.0,13.618090452261306,0.0033780629459780995
237,1.0,13.71859296482412,0.003734546549892543
238,1.0,13.819095477386934,0.004128571723472969
239,1.0,13.919597989949748,0.004564074723855699
240,1.0,14.020100502512562,0.005045400692498647
241,1.0,14.120603015075378,0.005577345277068826
242,1.0,14.22110552763819,0.006165200300498425
243,1.0,14.321608040201006,0.006814803828044851
244,1.0,14.422110552763819,0.0075325950036869635
245,1.0,14.522613065326635,0.008325674046354333
246,1.0,14.623115577889447,0.009201867813460959
247,1.0,14.723618090452263,0.010169801352923948
248,1.0,14.824120603015075,0.011238975873931722
249,1.0,14.92462311557789,0.012419853569510933
250,1.0,15.025125628140703,0.013723949718347849
251,1.0,15.125628140703519,0.015163932476825077
252,1.0,15.226130653266331,0.01675373074175642
253,1.0,15.326633165829147,0.01850865041615097
254,1.0,15.42713567839196,0.020445499340077906
255,1.0,15.527638190954775,0.02258272105110395
256,1.0,15.628140703517587,0.02494053740765724
257,1.0,15.728643216080403,0.027541099936873408
258,1.0,15.829145728643216,0.030408649547718183
259,1.0,15.929648241206031,0.0335696839710712
260,1.0,16.030150753768844,0.037053131940438126
261,1.0,16.13065326633166,0.04089053269844806
262,1.0,16.231155778894472,0.04511621889277198
263,1.0,16.331658291457288,0.049767500297528806
264,1.0,16.4321608040201,0.05488484504948324
265,1.0,16.532663316582916,0.06051205421002748
266,1.0,16.633165829145728,0.06669642444347867
267,1.0,16.733668341708544,0.07348889243244201
268,1.0,16.834170854271356,0.08094415332998427
269,1.0,16.934673366834172,0.089120744082275
270,1.0,17.035175879396984,0.09808108086139466
271,1.0,17.1356783919598,0.10789143815858086
272,1.0,17.236180904522612,0.11862185535516193
273,1.0,17.33668341708543,0.1303459548884462
274,1.0,17.43718592964824,0.1431406545692284
275,1.0,17.537688442211056,0.1570857553276328
276,1.0,17.63819095477387,0.17226338484456546
277,1.0,17.738693467336685,0.18875727738766426
278,1.0,17.839195979899497,0.2066518709726149
279,1.0,17.939698492462313,0.22603120500470184
280,1.0,18.040201005025125,0.24697760513118788
281,1.0,18.14070351758794,0.26957014745796615
282,1.0,18.241206030150757,0.29388290182103805
283,1.0,18.34170854271357,0.3199829636395664
284,1.0,18.44221105527638,0.3479282960593892
285,1.0,18.542713567839197,0.37776541847110284
286,1.0,18.643216080402013,0.4095269936389463
287,1.0,18.743718592964825,0.4432293828716685
288,1.0,18.844221105527637,0.4788702558194091
289,1.0,18.944723618090453,0.5164263571594722
290,1.0,19.04522613065327,0.5558515449160245
291,1.0,19.14572864321608,0.5970752225509464
292,1.0,19.246231155778894,0.6400012873898606
293,1.0,19.34673366834171,0.6845077097993265
