Programme,p2_mu,p2_sigma,p3_mu,p3_sigma,N_3_max,eNPV,p_3eSS,assurance,N2,upto_p2_cost,p3_cost,total_cost
AB,25,44,30.0,49.78031739553295,81,440845.92167313583,81,0.584427811693354,148.0,139260.0,67992,225252.0
AB,25,44,30.0,49.78031739553295,83,442059.3903403804,83,0.5862505624144635,148.0,139260.0,68856,226116.0
AB,25,44,30.0,49.78031739553295,85,443198.358725732,85,0.588007947315773,148.0,139260.0,69720,226980.0
AB,25,44,30.0,49.78031739553295,73,435147.7662129983,73,0.5763960450875812,148.0,139260.0,64536,221796.0
AB,25,44,30.0,49.78031739553295,129,455525.3825725975,129,0.6155009912366775,148.0,139260.0,88728,245988.0
AB,25,44,30.0,49.78031739553295,91,446209.3633927604,91,0.5929239688944531,148.0,139260.0,72312,229572.0
AB,25,44,30.0,49.78031739553295,133,455831.10571813537,133,0.6172853600642386,148.0,139260.0,90456,247716.0
AB,25,44,30.0,49.78031739553295,135,455949.1566778648,135,0.6181470019860816,148.0,139260.0,91320,248580.0
AB,25,44,30.0,49.78031739553295,131,455690.1446458305,131,0.6164036170333508,148.0,139260.0,89592,246852.0
AB,25,44,30.0,49.78031739553295,137,456045.142787848,137,0.6189892844242316,148.0,139260.0,92184,249444.0
AB,25,44,30.0,49.78031739553295,139,456119.86663055257,139,0.619812911556708,148.0,139260.0,93048,250308.0
AB,25,44,30.0,49.78031739553295,141,456174.0908250552,141,0.6206185524980415,148.0,139260.0,93912,251172.0
AB,25,44,30.0,49.78031739553295,143,456208.5405363622,143,0.6214068435009271,148.0,139260.0,94776,252036.0
AB,25,44,30.0,49.78031739553295,145,456223.9057955274,145,0.6221783899918728,148.0,139260.0,95640,252900.0
AC,23,41,27.6,46.38620484583752,125,428892.0887227173,125,0.6107381023343739,164.0,142220.0,83500,242720.0
AC,23,41,27.6,46.38620484583752,127,429103.0252229433,127,0.6116865085195793,164.0,142220.0,84332,243552.0
AC,23,41,27.6,46.38620484583752,129,429289.1181927405,129,0.612612322957429,164.0,142220.0,85164,244384.0
AC,23,41,27.6,46.38620484583752,131,429451.32463414303,131,0.6135164159086228,164.0,142220.0,85996,245216.0
AC,23,41,27.6,46.38620484583752,85,417321.2285023488,85,0.5850842352799923,164.0,142220.0,66860,226080.0
AC,23,41,27.6,46.38620484583752,139,429878.7289937992,139,0.6169314356359725,164.0,142220.0,89324,248544.0
AC,23,41,27.6,46.38620484583752,135,429707.6572011653,135,0.6152626922004397,164.0,142220.0,87660,246880.0
AC,23,41,27.6,46.38620484583752,137,429803.4583647521,137,0.6161063987559162,164.0,142220.0,88492,247712.0
AC,23,41,27.6,46.38620484583752,123,428655.2976325496,123,0.6097661849833294,164.0,142220.0,82668,241888.0
AC,23,41,27.6,46.38620484583752,141,429934.204924716,141,0.6177384719818287,164.0,142220.0,90156,249376.0
AC,23,41,27.6,46.38620484583752,143,429970.5858777012,143,0.6185281440920167,164.0,142220.0,90988,250208.0
AC,23,41,27.6,46.38620484583752,133,429590.5511321629,133,0.6143996117865672,164.0,142220.0,86828,246048.0
AC,23,41,27.6,46.38620484583752,87,418355.8066176954,87,0.5867816293489313,164.0,142220.0,67692,226912.0
AC,23,41,27.6,46.38620484583752,119,428099.813004449,119,0.6077478713575213,164.0,142220.0,81004,240224.0
AC,23,41,27.6,46.38620484583752,89,419326.440309676,89,0.5884208748281752,164.0,142220.0,68524,227744.0
AC,23,41,27.6,46.38620484583752,91,420236.6387490212,91,0.5900051628220961,164.0,142220.0,69356,228576.0
AC,23,41,27.6,46.38620484583752,147,429988.69439938106,147,0.6200577886349031,164.0,142220.0,92652,251872.0
